epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,6806.42,1.24601,0.73515,1.04719,0.83823,0.78586,0.84515,0.58211,1.15604,0.66022,1.02815,0.006073,0.006073,0.006073
121,6863.52,1.24714,0.73206,1.04639,0.83908,0.77429,0.84501,0.57752,1.16486,0.66104,1.03109,0.00604,0.00604,0.00604
122,6919.7,1.244,0.7302,1.04303,0.82916,0.78266,0.84478,0.57885,1.16456,0.66187,1.03181,0.006007,0.006007,0.006007
123,6975.7,1.24472,0.72941,1.03992,0.86298,0.7673,0.84567,0.58147,1.16533,0.65993,1.03059,0.005974,0.005974,0.005974
124,7033.09,1.24747,0.73869,1.04655,0.82436,0.79052,0.84548,0.5811,1.16382,0.65574,1.032,0.005941,0.005941,0.005941
125,7092.74,1.24375,0.73777,1.04884,0.83031,0.77968,0.84306,0.58058,1.1574,0.65405,1.02817,0.005908,0.005908,0.005908
126,7150.07,1.25833,0.74243,1.04397,0.82549,0.78681,0.84609,0.57937,1.15792,0.65399,1.0274,0.005875,0.005875,0.005875
127,7206.82,1.24527,0.73537,1.04587,0.83668,0.78719,0.84976,0.58071,1.16216,0.65334,1.02955,0.005842,0.005842,0.005842
128,7263.41,1.24815,0.73236,1.0458,0.82185,0.7853,0.84499,0.57602,1.1607,0.65427,1.02857,0.005809,0.005809,0.005809
129,7320.49,1.23619,0.73539,1.04099,0.82678,0.78555,0.84645,0.57856,1.15926,0.64954,1.02844,0.005776,0.005776,0.005776
130,7378.05,1.22834,0.71996,1.039,0.84739,0.77713,0.84462,0.57865,1.15659,0.65178,1.02607,0.005743,0.005743,0.005743
131,7435.4,1.23968,0.72332,1.03788,0.84047,0.78535,0.84697,0.58003,1.15858,0.65117,1.02547,0.00571,0.00571,0.00571
132,7492.32,1.23349,0.72951,1.03814,0.85476,0.7699,0.84626,0.58303,1.15721,0.64809,1.02753,0.005677,0.005677,0.005677
133,7550.11,1.24092,0.73185,1.04123,0.83809,0.78421,0.84476,0.58515,1.1525,0.64651,1.02652,0.005644,0.005644,0.005644
134,7607.61,1.22876,0.71361,1.03788,0.851,0.77934,0.8464,0.58578,1.15412,0.64626,1.02522,0.005611,0.005611,0.005611
135,7664.75,1.22168,0.71957,1.03848,0.8209,0.79854,0.84548,0.58422,1.14557,0.64672,1.02189,0.005578,0.005578,0.005578
136,7720.75,1.22851,0.72179,1.03745,0.84638,0.7767,0.8465,0.5859,1.14366,0.64836,1.01884,0.005545,0.005545,0.005545
137,7778,1.23227,0.72519,1.04008,0.84485,0.77645,0.84675,0.58699,1.14644,0.64694,1.02133,0.005512,0.005512,0.005512
138,7835.47,1.23417,0.71926,1.04448,0.82158,0.80002,0.84852,0.58413,1.15258,0.64442,1.0219,0.005479,0.005479,0.005479
139,7892.94,1.22469,0.71383,1.03683,0.8275,0.80046,0.84916,0.5853,1.14822,0.64261,1.02213,0.005446,0.005446,0.005446
140,7949.42,1.23264,0.72269,1.03842,0.84042,0.78629,0.84955,0.58532,1.14635,0.64273,1.0203,0.005413,0.005413,0.005413
141,8007.09,1.22195,0.71652,1.03253,0.8425,0.78787,0.84735,0.58333,1.1428,0.64307,1.01893,0.00538,0.00538,0.00538
142,8064.55,1.22397,0.72705,1.04083,0.83951,0.79104,0.84994,0.58473,1.14188,0.64453,1.0201,0.005347,0.005347,0.005347
143,8121.84,1.23716,0.72169,1.03914,0.84115,0.78937,0.85004,0.58598,1.14789,0.64711,1.0212,0.005314,0.005314,0.005314
144,8178.6,1.21939,0.71666,1.03508,0.85407,0.77745,0.85059,0.58553,1.14783,0.64223,1.0205,0.005281,0.005281,0.005281
145,8236.03,1.21888,0.71126,1.03469,0.84469,0.78517,0.84868,0.58476,1.14254,0.64174,1.01827,0.005248,0.005248,0.005248
146,8293.94,1.22002,0.71105,1.03256,0.85167,0.77769,0.84877,0.58261,1.14435,0.64139,1.0181,0.005215,0.005215,0.005215
147,8351.72,1.21399,0.70851,1.03121,0.84623,0.77601,0.8496,0.58276,1.14636,0.64085,1.01964,0.005182,0.005182,0.005182
148,8408.55,1.20525,0.70402,1.0279,0.84398,0.78038,0.84961,0.58506,1.14418,0.63998,1.01991,0.005149,0.005149,0.005149
149,8465.53,1.21913,0.70711,1.0322,0.83256,0.79293,0.84931,0.58587,1.14922,0.6393,1.02082,0.005116,0.005116,0.005116
150,8522.83,1.21902,0.71123,1.03221,0.83967,0.78307,0.85011,0.58642,1.14947,0.63902,1.02108,0.005083,0.005083,0.005083
151,8580.24,1.22558,0.7149,1.03221,0.84644,0.78268,0.85014,0.58531,1.15232,0.63864,1.02202,0.00505,0.00505,0.00505
152,8637.85,1.20495,0.70978,1.03031,0.85157,0.77967,0.85022,0.58628,1.14825,0.638,1.02051,0.005017,0.005017,0.005017
153,8694.74,1.21467,0.70352,1.02573,0.84984,0.77965,0.85147,0.58651,1.14992,0.63801,1.01978,0.004984,0.004984,0.004984
154,8752.42,1.21038,0.70593,1.02522,0.85766,0.77812,0.85254,0.58809,1.14448,0.6358,1.01792,0.004951,0.004951,0.004951
155,8809.73,1.21514,0.70729,1.03251,0.8642,0.76889,0.85324,0.58749,1.14404,0.6357,1.01818,0.004918,0.004918,0.004918
156,8867.44,1.21006,0.70396,1.03024,0.85347,0.77693,0.85213,0.58777,1.14452,0.63573,1.0183,0.004885,0.004885,0.004885
157,8924.07,1.21503,0.7057,1.03111,0.85092,0.78279,0.85116,0.58754,1.14192,0.63565,1.01804,0.004852,0.004852,0.004852
158,8981.81,1.20533,0.70643,1.0295,0.84823,0.78599,0.8513,0.58693,1.14378,0.63585,1.01916,0.004819,0.004819,0.004819
159,9039.01,1.22067,0.71035,1.03273,0.84529,0.78123,0.85068,0.58753,1.1415,0.63404,1.01768,0.004786,0.004786,0.004786
160,9096.26,1.20357,0.69846,1.02771,0.85012,0.78283,0.85174,0.58769,1.13911,0.63474,1.01723,0.004753,0.004753,0.004753
161,9152.9,1.21264,0.70828,1.03259,0.84273,0.78921,0.8528,0.58885,1.14028,0.6333,1.01789,0.00472,0.00472,0.00472
162,9210.3,1.218,0.7058,1.03318,0.84524,0.78526,0.85356,0.58947,1.13987,0.6338,1.01772,0.004687,0.004687,0.004687
163,9267.6,1.20562,0.70133,1.02905,0.83881,0.78807,0.85282,0.58912,1.13896,0.63472,1.01772,0.004654,0.004654,0.004654
164,9325.04,1.20422,0.69705,1.02326,0.85145,0.77748,0.8531,0.59043,1.14031,0.6344,1.01786,0.004621,0.004621,0.004621
165,9381.87,1.20171,0.69785,1.02158,0.85171,0.78572,0.85371,0.5896,1.1421,0.63587,1.01801,0.004588,0.004588,0.004588
166,9439.4,1.20092,0.70172,1.0302,0.84273,0.79146,0.85251,0.59079,1.1375,0.63258,1.01683,0.004555,0.004555,0.004555
167,9496.59,1.21317,0.70118,1.03317,0.83423,0.79865,0.85235,0.59107,1.13453,0.63041,1.01607,0.004522,0.004522,0.004522
168,9553.98,1.20571,0.69808,1.02685,0.83816,0.79811,0.85377,0.592,1.13507,0.63043,1.01596,0.004489,0.004489,0.004489
169,9610.91,1.20379,0.70251,1.02695,0.84547,0.79125,0.85324,0.59313,1.13091,0.62999,1.01398,0.004456,0.004456,0.004456
170,9667.18,1.1945,0.69478,1.02277,0.85359,0.78731,0.85295,0.59387,1.13051,0.62894,1.01388,0.004423,0.004423,0.004423
171,9724.72,1.19128,0.68902,1.02404,0.85639,0.78941,0.85382,0.59527,1.12835,0.62855,1.01234,0.00439,0.00439,0.00439
172,9782.75,1.20242,0.69928,1.03069,0.85907,0.78675,0.85255,0.59524,1.12809,0.62731,1.01221,0.004357,0.004357,0.004357
173,9839.94,1.19866,0.6947,1.0264,0.8556,0.78731,0.85276,0.59379,1.12884,0.62848,1.01312,0.004324,0.004324,0.004324
174,9896.15,1.19164,0.69106,1.02294,0.85674,0.78414,0.85346,0.59219,1.1334,0.62886,1.0143,0.004291,0.004291,0.004291
175,9953.7,1.19209,0.68688,1.02391,0.8586,0.78489,0.85387,0.59339,1.13376,0.62797,1.01504,0.004258,0.004258,0.004258
176,10011.5,1.18803,0.69117,1.02401,0.85453,0.78521,0.85443,0.59322,1.13451,0.6281,1.01575,0.004225,0.004225,0.004225
177,10069.5,1.20024,0.69193,1.02316,0.86112,0.78174,0.85383,0.59413,1.13201,0.62743,1.01502,0.004192,0.004192,0.004192
178,10126.2,1.1926,0.69047,1.02235,0.86016,0.78318,0.85379,0.59494,1.12991,0.62638,1.0142,0.004159,0.004159,0.004159
179,10184,1.18879,0.6872,1.02106,0.8598,0.78081,0.85441,0.59432,1.13159,0.62764,1.01454,0.004126,0.004126,0.004126
180,10242.4,1.19298,0.69354,1.0217,0.86973,0.77534,0.85413,0.59459,1.13195,0.62787,1.01454,0.004093,0.004093,0.004093
181,10299.8,1.192,0.68363,1.01907,0.86294,0.7829,0.85355,0.59519,1.1298,0.62816,1.0134,0.00406,0.00406,0.00406
182,10356.3,1.19555,0.69459,1.02103,0.86552,0.78052,0.85427,0.59435,1.1295,0.62732,1.01358,0.004027,0.004027,0.004027
183,10413.7,1.18899,0.68969,1.02284,0.87088,0.7792,0.85384,0.5941,1.13118,0.62759,1.01341,0.003994,0.003994,0.003994
184,10470.6,1.18362,0.68637,1.01817,0.8719,0.78053,0.85462,0.59539,1.13128,0.62665,1.01344,0.003961,0.003961,0.003961
185,10528,1.18446,0.6843,1.0146,0.86895,0.78124,0.85407,0.59584,1.13079,0.62638,1.01271,0.003928,0.003928,0.003928
186,10584.7,1.18151,0.68861,1.0165,0.87324,0.77923,0.85421,0.59618,1.12908,0.62636,1.01192,0.003895,0.003895,0.003895
187,10642.1,1.18181,0.6835,1.01472,0.87321,0.77797,0.85418,0.59612,1.1273,0.62645,1.01098,0.003862,0.003862,0.003862
188,10699.9,1.19122,0.69191,1.02149,0.87238,0.77648,0.85405,0.59604,1.12769,0.62614,1.01103,0.003829,0.003829,0.003829
