epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
137,8094.59,1.09688,0.60469,0.97138,0.8671,0.82412,0.88646,0.63111,1.0727,0.56736,0.9729,0.005512,0.005512,0.005512
138,8153.88,1.10196,0.60036,0.97837,0.87242,0.82942,0.887,0.63188,1.07242,0.56601,0.97432,0.005479,0.005479,0.005479
139,8213.02,1.09716,0.59828,0.97383,0.8693,0.82492,0.88431,0.6336,1.06507,0.56597,0.9723,0.005446,0.005446,0.005446
140,8272.85,1.09711,0.60257,0.97266,0.87946,0.81502,0.8848,0.63116,1.07058,0.5693,0.97302,0.005413,0.005413,0.005413
141,8332.4,1.09477,0.59921,0.96962,0.85557,0.82913,0.88495,0.63011,1.06863,0.56908,0.97189,0.00538,0.00538,0.00538
142,8391.54,1.09059,0.6068,0.97542,0.86779,0.82241,0.88707,0.63358,1.06895,0.56923,0.97183,0.005347,0.005347,0.005347
143,8451.09,1.10867,0.60558,0.9749,0.87324,0.82521,0.8887,0.63407,1.07434,0.56597,0.97421,0.005314,0.005314,0.005314
144,8508.98,1.08896,0.59854,0.96927,0.87568,0.8228,0.88886,0.63287,1.0692,0.56547,0.972,0.005281,0.005281,0.005281
145,8567.93,1.0912,0.59654,0.97069,0.88526,0.80911,0.88761,0.63288,1.06185,0.56557,0.96853,0.005248,0.005248,0.005248
146,8627.23,1.08759,0.59613,0.96633,0.87749,0.82024,0.88746,0.63357,1.06792,0.56589,0.96969,0.005215,0.005215,0.005215
147,8686.45,1.08652,0.59563,0.9677,0.88412,0.81618,0.88732,0.63362,1.06873,0.56576,0.97111,0.005182,0.005182,0.005182
148,8745.79,1.07961,0.59389,0.96593,0.87511,0.82357,0.88588,0.63335,1.067,0.56757,0.97217,0.005149,0.005149,0.005149
149,8804.17,1.09029,0.59205,0.96785,0.87552,0.82044,0.88494,0.63271,1.06445,0.56633,0.97154,0.005116,0.005116,0.005116
150,8863.32,1.08718,0.5952,0.96814,0.87021,0.8244,0.88583,0.63379,1.06319,0.56782,0.9699,0.005083,0.005083,0.005083
151,8922.82,1.09843,0.60025,0.96936,0.87376,0.82264,0.88554,0.63173,1.06499,0.56833,0.97005,0.00505,0.00505,0.00505
152,8982.04,1.07876,0.59502,0.96712,0.86825,0.82702,0.88626,0.63405,1.06494,0.5663,0.97043,0.005017,0.005017,0.005017
153,9040.87,1.09271,0.59204,0.96526,0.87116,0.8272,0.887,0.63428,1.06181,0.56448,0.96876,0.004984,0.004984,0.004984
154,9099.21,1.0791,0.59136,0.96135,0.86895,0.82947,0.88771,0.63292,1.065,0.56466,0.96993,0.004951,0.004951,0.004951
155,9158.6,1.08394,0.59293,0.96715,0.8696,0.83145,0.88897,0.63388,1.06557,0.56562,0.97037,0.004918,0.004918,0.004918
156,9217.85,1.08324,0.58911,0.96692,0.86815,0.83591,0.89152,0.63489,1.06606,0.56561,0.97052,0.004885,0.004885,0.004885
157,9277.53,1.086,0.59176,0.96695,0.8673,0.83365,0.8907,0.63517,1.06419,0.56347,0.97028,0.004852,0.004852,0.004852
158,9337.36,1.0807,0.59003,0.96679,0.87234,0.83525,0.89044,0.63564,1.06609,0.56288,0.97122,0.004819,0.004819,0.004819
159,9396.18,1.0897,0.59511,0.96762,0.87506,0.83571,0.89067,0.63605,1.06844,0.56299,0.97158,0.004786,0.004786,0.004786
160,9455.72,1.07978,0.58654,0.96454,0.87803,0.82725,0.89044,0.63605,1.06728,0.56336,0.97062,0.004753,0.004753,0.004753
161,9515.17,1.08106,0.59292,0.96712,0.86629,0.8326,0.89021,0.63637,1.06577,0.56203,0.97106,0.00472,0.00472,0.00472
162,9574.92,1.08781,0.58778,0.9675,0.87395,0.82945,0.89071,0.63543,1.06726,0.56212,0.97118,0.004687,0.004687,0.004687
163,9634.23,1.07683,0.58883,0.96617,0.87745,0.82556,0.88894,0.63499,1.06503,0.56013,0.97128,0.004654,0.004654,0.004654
164,9693.05,1.07992,0.58763,0.96146,0.87131,0.83281,0.88986,0.63478,1.06652,0.55995,0.97187,0.004621,0.004621,0.004621
165,9752.73,1.07525,0.5856,0.96034,0.87027,0.83545,0.88926,0.6335,1.06703,0.56169,0.97181,0.004588,0.004588,0.004588
166,9812.15,1.074,0.58642,0.96799,0.86968,0.83389,0.88898,0.63513,1.06361,0.56137,0.97117,0.004555,0.004555,0.004555
167,9871.33,1.08286,0.58785,0.96824,0.87372,0.83109,0.8896,0.63649,1.06217,0.55797,0.97131,0.004522,0.004522,0.004522
168,9930.61,1.07648,0.58545,0.96364,0.87665,0.82868,0.8906,0.63578,1.06439,0.55638,0.97138,0.004489,0.004489,0.004489
169,9989.51,1.07792,0.58602,0.9645,0.87879,0.82428,0.88881,0.63488,1.0611,0.5579,0.96901,0.004456,0.004456,0.004456
170,10048.7,1.06783,0.58204,0.96123,0.87965,0.8256,0.88806,0.6343,1.06146,0.55782,0.96951,0.004423,0.004423,0.004423
171,10107.8,1.06671,0.58053,0.96063,0.88367,0.82397,0.88783,0.63338,1.06055,0.55772,0.96905,0.00439,0.00439,0.00439
172,10167.3,1.07398,0.58681,0.96724,0.87905,0.8243,0.88873,0.63445,1.05916,0.55785,0.96857,0.004357,0.004357,0.004357
